21000056,X,X,X,U,X,X,X,X,X,X,U,X,X,X,U,X,X,U,82
21000057,X,U,U,U,X,U,X,U,U,X,X,U,U,X,X,U,U,U,37
21000058,X,U,X,U,U,U,X,U,U,X,X,U,U,U,X,X,X,X,45
21000059,U,X,U,X,X,U,X,U,X,X,X,X,U,U,U,U,U,U,40
21000060,X,X,U,U,U,X,X,U,U,U,U,U,X,U,U,U,X,U,31
21000061,X,U,X,X,X,U,U,X,U,X,X,U,X,U,U,U,U,U,47
21000062,X,X,X,U,X,X,X,X,X,X,U,U,U,X,U,U,X,X,74
21000063,X,X,X,X,U,X,U,X,U,U,U,U,X,U,U,U,X,X,50
21000064,X,X,X,X,X,X,X,X,X,X,X,X,X,U,X,X,X,X,93
21000065,U,U,X,X,U,X,X,X,X,X,X,U,X,U,X,X,U,U,62
21000066,X,X,X,U,X,X,X,X,X,X,X,X,U,X,U,X,X,X,88
21000067,U,X,X,X,X,U,X,U,U,U,X,X,X,U,U,X,U,X,52
21000068,X,U,X,X,X,U,X,X,X,X,U,X,X,X,X,U,X,X,74
21000069,U,U,X,X,U,X,U,X,X,U,X,X,U,U,U,X,U,X,49
21000070,X,U,U,X,X,U,X,U,X,U,U,X,X,U,U,U,U,U,48
21000071,U,U,U,U,X,X,X,X,U,U,X,X,U,X,X,X,U,U,51
21000072,U,U,X,X,U,X,U,X,X,X,U,X,U,U,U,X,U,U,47
21000073,U,X,X,U,X,X,U,X,U,U,U,X,U,U,U,U,U,U,37
21000074,X,U,X,X,X,X,X,X,X,X,X,X,X,X,X,X,U,X,90
21000075,X,U,X,U,U,X,U,X,X,X,X,X,U,U,U,U,X,X,64
21000076,X,X,X,X,X,X,X,U,X,X,X,X,X,X,X,X,X,X,90
21000077,X,U,X,X,X,X,X,U,X,X,X,X,X,X,X,X,X,X,95
21000078,U,U,U,X,X,X,U,U,U,U,X,U,X,U,X,X,U,U,42
21000079,X,U,U,U,X,X,X,X,U,X,U,U,X,U,U,U,X,X,55
21000080,X,U,X,X,X,X,X,X,X,X,X,X,X,X,X,U,X,X,88
21000081,U,X,X,U,X,X,X,U,X,U,X,X,U,U,X,X,X,X,67
21000082,X,X,X,U,U,X,X,U,X,U,X,X,U,X,X,X,X,X,75
21000083,X,U,X,U,U,X,U,U,X,X,U,U,U,X,X,U,U,U,48
21000084,U,U,X,X,X,U,U,X,U,X,X,U,U,U,U,U,X,X,49
21000085,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,U,X,90
21000086,U,U,X,U,X,U,U,X,X,U,X,X,X,X,U,U,U,U,48
21000087,X,U,U,U,X,X,U,U,U,U,U,U,X,X,X,X,X,U,43
21000088,X,X,X,X,X,X,X,X,U,X,X,X,X,X,U,X,U,X,92
21000089,X,X,U,U,X,X,X,X,X,X,X,U,U,X,X,U,X,X,72
21000090,X,U,X,X,X,U,U,X,X,X,X,X,X,X,U,X,X,X,86
21000091,X,U,X,U,X,X,X,U,X,U,U,U,U,U,X,U,U,U,35
21000092,U,U,X,X,U,U,X,U,X,X,X,U,U,U,U,U,U,U,42
21000093,X,U,X,X,U,X,X,U,X,X,U,U,U,U,X,X,U,U,57
21000094,X,U,U,U,X,X,U,U,U,X,X,U,U,U,U,U,U,U,0
21000095,U,U,U,U,U,X,X,U,X,X,X,U,X,X,U,X,X,X,58
21000096,X,X,X,X,X,X,U,X,X,X,X,X,X,U,X,X,U,X,87
21000097,U,X,X,U,X,X,U,U,U,U,X,X,U,X,U,X,X,X,50
21000098,U,X,X,X,U,X,X,X,X,U,U,X,U,X,U,X,X,X,69
21000099,X,X,U,X,X,X,X,X,U,X,U,X,U,U,U,X,X,X,75
21000100,U,U,X,X,X,X,X,X,U,X,U,X,U,X,X,X,U,X,74
21000101,U,X,U,U,X,U,U,U,X,U,X,X,U,U,X,U,U,U,33
21000102,U,U,X,X,X,X,X,X,X,U,U,X,X,U,U,U,X,U,55
21000103,X,X,X,X,X,U,X,X,X,X,X,X,X,X,X,X,U,U,80
21000104,X,U,X,U,U,X,X,X,X,X,U,X,X,U,U,X,X,X,66
21000105,X,X,X,X,X,X,X,X,U,X,X,X,X,X,X,X,X,X,93
21000106,X,U,U,X,X,U,U,X,U,U,X,X,X,U,X,X,U,X,59
21000107,U,X,X,X,X,X,X,X,U,U,X,X,X,U,X,X,X,X,80
21000108,U,X,X,X,X,X,X,U,X,X,X,X,U,X,X,X,U,X,76
21000109,X,X,U,U,U,X,X,X,U,U,X,U,X,U,U,U,X,X,56
21000110,X,X,X,X,X,X,X,X,X,U,X,X,U,X,X,X,X,X,98
21000111,X,X,U,X,U,X,X,X,X,X,U,X,X,X,X,X,X,X,92
21000112,U,X,U,U,X,X,X,X,U,X,U,X,U,X,U,U,U,X,57
21000113,U,X,X,X,X,X,X,U,X,X,X,X,U,U,X,X,X,X,78
21000114,U,U,U,X,U,X,U,U,U,U,U,X,X,X,X,U,U,U,35
21000115,U,U,X,X,U,X,U,X,X,U,X,X,X,X,U,U,X,X,66
21000116,X,U,X,U,U,U,X,U,X,X,U,X,U,U,X,X,U,U,45
21000117,U,U,X,X,X,U,U,X,U,U,U,U,U,U,U,U,U,U,0
21000118,U,X,X,U,X,U,X,U,X,U,U,U,U,U,U,U,U,U,0
21000119,X,X,X,U,U,U,U,U,U,U,X,U,X,X,X,U,U,U,44
21000120,U,X,U,U,X,X,U,U,X,X,X,U,X,U,X,X,U,X,52
21000121,X,X,U,U,X,X,U,U,U,U,U,X,U,X,U,X,U,X,46
21000122,U,U,X,U,U,U,X,U,U,X,X,U,U,X,X,U,X,X,54
21000123,X,U,X,X,U,X,X,U,U,X,X,X,X,X,X,U,U,U,65
21000124,X,X,U,U,X,X,X,X,U,U,X,X,X,X,X,X,X,X,83
21000125,X,X,X,U,U,U,U,U,X,X,X,X,X,U,X,X,U,X,70
21000126,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,U,U,X,85
21000127,X,X,U,X,X,U,U,U,X,X,X,U,X,U,X,X,U,U,62
21000128,U,X,X,U,X,X,X,X,X,X,X,X,X,X,X,X,X,X,96
21000129,X,X,X,U,X,X,X,X,X,X,X,U,X,U,X,X,X,U,82
21000130,X,U,X,X,U,U,X,X,X,X,X,X,X,X,X,X,X,U,73
21000131,U,X,U,X,U,U,X,U,U,X,X,U,X,U,X,U,U,X,41
21000132,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,U,X,X,100
21000133,X,U,U,U,X,X,X,X,U,X,X,X,X,U,X,X,X,X,76
21000134,X,X,X,X,X,X,U,U,X,U,X,X,X,X,X,X,X,X,83
21000135,X,U,U,X,X,U,X,U,X,U,X,U,X,U,X,U,U,X,51
21000136,U,U,X,U,X,X,X,X,U,X,X,X,X,X,X,X,X,X,79
21000137,U,X,U,X,U,X,U,U,U,X,U,U,X,U,U,X,U,X,39
21000138,X,U,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,U,85
21000139,U,U,U,X,U,X,X,U,U,U,U,X,U,U,U,U,X,U,0
21000140,U,U,U,U,U,U,X,X,U,U,U,U,U,U,X,U,U,U,0
21000141,X,X,U,X,X,U,X,U,X,U,X,X,X,X,X,U,X,X,75
21000142,X,X,U,X,X,U,X,X,U,U,U,U,U,X,U,X,U,U,41
21000143,X,U,U,X,U,X,U,X,U,U,U,U,X,U,X,U,U,U,34
21000144,X,U,U,U,U,X,U,U,X,X,U,U,U,U,U,U,X,U,0
21000145,U,U,U,U,U,U,U,U,X,U,U,U,U,U,U,U,U,U,0
21000146,X,U,U,U,X,X,U,U,X,U,U,U,X,U,U,U,X,U,35
21000147,X,X,U,X,X,X,U,X,X,X,U,X,X,X,X,X,X,X,84
21000148,U,X,X,U,U,X,U,X,U,X,X,X,X,X,X,U,U,X,65
21000149,X,X,X,X,U,X,X,X,X,X,X,X,X,X,X,U,U,X,82
21000150,U,X,U,X,X,U,U,U,U,X,X,U,X,X,U,X,U,X,46
21000151,U,U,X,U,X,X,U,U,U,U,U,U,U,U,U,X,U,U,0
21000152,U,X,X,X,X,X,U,X,U,U,X,X,X,U,X,U,X,X,67
21000153,X,U,U,U,X,X,U,U,X,X,X,X,X,U,U,X,X,X,60
21000154,X,X,X,X,X,X,X,X,U,X,X,X,X,X,X,X,X,U,89
21000155,X,X,U,X,X,X,U,X,U,X,X,U,U,U,X,X,X,X,65
21000156,X,U,X,U,X,U,U,X,X,X,X,X,X,X,X,X,U,X,73
21000157,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,U,X,98
21000158,U,X,X,X,X,X,U,X,X,X,U,X,X,U,U,U,U,X,66
21000159,X,U,X,X,U,X,U,X,U,U,X,X,X,U,X,U,U,U,54
21000160,U,X,X,U,U,X,U,U,X,U,U,U,U,X,U,U,X,X,35
21000161,X,U,X,U,U,U,X,U,X,X,X,X,U,U,U,X,U,X,51
21000162,X,U,U,U,X,U,U,X,X,X,U,X,X,X,U,U,U,X,50
21000163,U,U,U,X,U,X,U,U,U,U,U,X,X,U,U,U,X,X,32
21000164,X,X,U,U,X,X,U,X,X,U,X,X,X,X,X,X,X,U,70
21000165,U,U,X,U,U,U,X,X,U,U,U,U,X,U,X,U,U,U,0
21000166,U,U,U,U,X,X,U,U,X,U,X,U,U,U,U,U,X,X,37
21000167,U,X,X,U,U,U,X,X,U,U,U,U,X,U,U,U,X,U,34
21000168,U,X,X,U,X,U,U,U,X,X,U,U,X,X,X,U,X,X,50
21000169,X,U,U,U,U,X,U,U,X,X,X,U,U,X,X,X,U,X,46
21000170,X,X,X,X,X,X,X,X,X,X,X,U,X,U,U,X,X,U,76
21000171,X,U,X,X,X,X,X,U,U,X,X,X,U,X,X,X,U,U,61
21000172,U,X,U,U,U,X,X,X,U,U,U,U,U,U,U,U,X,U,0
21000173,U,X,X,X,U,X,X,X,X,U,X,U,X,X,X,X,X,X,76
21000174,X,U,U,U,X,U,U,X,X,U,X,X,U,X,U,U,X,U,45
21000175,X,U,U,U,U,U,U,X,U,U,U,X,X,U,X,U,X,U,30
21000176,U,X,X,X,X,U,X,X,U,U,U,X,U,U,X,U,X,X,59
21000177,U,U,U,X,X,U,U,X,U,U,X,U,U,X,X,U,U,X,44
21000178,X,X,U,U,X,U,X,U,X,X,U,U,X,X,U,X,U,U,51
21000179,X,U,X,U,U,U,U,U,U,U,U,U,U,U,U,U,U,X,0
21000180,X,U,U,U,X,U,X,U,X,U,X,X,X,U,U,U,X,X,45
21000181,X,X,X,X,X,X,X,X,X,X,U,X,X,X,X,X,U,X,86
21000182,U,X,X,X,X,U,X,X,X,X,U,U,X,U,X,U,X,X,65
21000183,X,X,X,X,X,X,X,X,X,U,U,X,U,X,X,X,X,X,80
21000184,X,X,X,U,X,X,U,X,X,X,X,X,U,X,X,X,U,X,72
21000185,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,97
21000186,X,X,X,X,U,X,X,U,X,X,X,X,X,X,X,U,X,U,80
21000187,U,U,U,X,U,U,U,X,X,U,X,X,X,X,X,U,X,U,57
21000188,X,U,U,X,X,X,X,X,X,X,X,X,U,X,U,X,X,U,69
21000189,U,X,U,X,U,X,X,U,X,U,U,U,U,U,X,U,U,U,39
21000190,X,U,U,X,U,X,X,U,X,U,X,U,X,U,U,U,X,X,58
21000191,U,U,X,U,X,U,U,X,U,X,U,U,U,X,X,U,X,X,53
21000192,U,X,X,X,X,X,X,X,X,X,X,X,X,X,U,X,X,X,87
21000193,X,X,X,X,X,X,U,X,X,X,U,X,X,X,U,X,X,X,78
21000194,X,X,X,X,X,X,X,X,X,X,X,X,U,U,X,X,U,U,76
21000195,X,U,X,X,X,X,U,X,X,X,X,X,X,X,X,X,X,X,84
21000196,X,X,U,X,U,X,X,X,X,X,X,X,X,X,X,U,X,U,78
21000197,X,X,X,X,U,X,U,X,X,X,X,U,U,X,U,X,X,X,80
21000198,U,X,U,U,X,U,X,U,X,X,U,U,X,U,U,U,X,X,41
21000199,X,X,X,X,X,X,X,X,X,U,X,U,X,U,X,X,X,U,74
21000200,U,U,U,U,U,U,U,U,U,U,X,X,U,X,U,U,U,U,0
21000201,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,U,X,X,90
21000202,X,X,U,U,X,U,U,X,U,U,U,U,X,X,X,U,U,U,44
21000203,X,X,X,X,X,X,X,U,X,X,X,U,X,X,X,X,X,U,78
21000204,X,X,X,X,X,X,X,X,X,U,U,X,U,X,U,U,X,X,78
21000205,X,X,X,X,X,U,X,X,X,X,X,X,U,X,X,U,X,X,93
21000206,U,U,U,X,U,U,U,X,X,U,U,U,U,U,U,X,U,U,0
21000207,X,U,X,U,X,U,X,X,U,U,U,X,X,U,X,U,X,X,57
21000208,U,X,U,X,U,X,U,U,X,X,X,X,X,X,X,X,U,X,72
21000209,U,X,U,X,U,U,U,X,U,X,X,X,U,U,U,X,U,U,35
21000210,X,X,X,U,X,X,X,X,X,X,X,X,X,X,X,X,X,X,98
21000211,X,U,U,X,X,X,X,X,X,X,U,X,X,X,X,X,X,U,79
21000212,X,X,X,X,X,U,U,X,X,X,U,X,X,X,U,X,X,X,83
21000213,X,X,U,X,X,U,U,U,U,U,U,X,U,U,U,X,U,X,48
21000214,X,U,X,X,U,X,U,U,X,X,U,X,U,U,X,X,U,U,51
21000215,U,U,U,X,X,X,U,X,U,U,U,U,U,U,U,X,X,U,40
21000216,U,X,X,U,X,U,X,U,X,U,U,X,U,U,X,X,X,U,45
21000217,U,X,X,X,X,X,X,X,X,U,X,X,X,U,X,X,U,X,83
21000218,X,X,X,X,U,U,X,X,U,X,X,X,X,U,U,U,X,X,74
21000219,U,X,X,U,X,U,X,U,X,U,X,U,U,U,X,X,U,U,42
21000220,U,U,X,U,U,U,U,X,X,U,X,U,U,X,U,U,X,U,39
21000221,X,X,U,X,X,U,X,U,X,U,U,U,X,X,X,U,X,X,71
21000222,U,X,X,X,X,X,U,X,X,U,U,U,X,U,X,X,X,U,58
21000223,U,U,U,U,U,U,X,X,U,X,U,U,U,U,U,U,X,X,0
21000224,X,X,X,X,U,X,X,X,X,X,X,X,X,X,X,X,X,X,91
21000225,X,X,X,X,X,X,X,X,X,X,U,X,X,X,X,X,X,X,93
21000226,U,U,X,U,U,X,U,X,U,U,X,U,U,U,U,X,U,U,0
21000227,U,X,X,X,X,X,X,U,U,X,U,X,X,X,U,X,X,U,76
21000228,X,X,U,X,U,X,X,U,X,U,X,U,X,X,X,U,U,U,58
21000229,X,X,X,X,X,X,X,U,X,U,U,U,X,X,U,U,U,X,65
21000230,X,X,X,U,U,X,X,X,U,X,U,X,X,X,U,X,X,U,76
21000231,X,U,U,U,U,U,U,X,X,U,X,X,X,X,U,X,U,X,55
21000232,X,X,X,X,X,X,U,U,X,U,X,U,U,X,X,U,U,X,69
21000233,X,U,X,X,U,X,U,X,U,U,U,X,U,X,X,X,U,X,65
21000234,U,U,X,U,U,U,X,U,X,U,U,X,X,X,X,X,X,X,60
21000235,U,X,U,X,X,U,U,X,X,X,U,X,U,X,U,X,U,U,46
21000236,X,X,X,U,X,U,X,U,U,X,X,U,U,U,U,U,X,X,47
21000237,X,X,X,X,X,X,X,X,X,X,X,X,U,X,X,X,X,X,95
21000238,U,X,U,X,X,U,X,X,X,X,U,X,X,X,X,X,X,X,80
21000239,X,X,X,X,X,U,X,X,X,X,U,X,X,X,U,X,U,U,82
21000240,X,X,X,X,X,U,X,U,X,X,X,U,X,X,X,X,U,X,73
21000241,X,X,X,X,U,X,U,X,X,X,U,X,X,U,U,U,U,U,63
21000242,U,U,X,X,U,X,X,X,X,U,X,U,X,X,X,X,U,U,64
21000243,U,U,U,U,U,X,U,X,U,U,X,X,U,X,U,U,X,U,37
21000244,X,X,X,X,X,X,X,X,U,U,U,U,X,X,U,X,X,X,80
21000245,U,U,U,X,U,U,X,U,U,U,U,U,U,U,X,U,X,X,0
21000246,X,U,U,X,X,U,U,U,X,X,X,U,U,U,X,X,X,U,46
21000247,X,U,X,X,X,X,X,X,X,U,X,X,X,U,X,U,X,X,73
21000248,U,U,U,U,U,U,U,X,U,X,X,X,U,X,U,X,U,U,43
21000249,X,X,X,U,X,X,X,U,U,X,X,U,X,X,X,X,X,X,72
21000250,X,X,X,U,X,X,U,U,U,X,U,X,U,U,X,U,U,U,50
21000251,X,U,U,X,X,X,U,X,X,X,U,X,X,U,U,U,U,X,59
21000252,U,X,U,U,X,X,X,X,X,X,X,X,X,U,X,X,X,X,72
21000253,X,X,X,X,X,X,X,X,X,X,U,X,X,X,X,X,X,X,92
21000254,X,X,X,X,U,U,X,X,U,X,X,X,X,X,X,X,X,U,74
21000255,X,X,X,X,U,X,X,X,X,U,X,U,X,X,X,X,X,X,90
21000256,X,U,U,X,X,U,X,X,U,U,X,X,X,U,U,U,X,U,51
21000257,X,X,U,X,X,X,X,X,U,X,X,X,X,U,U,X,X,X,80
21000258,U,U,U,U,U,X,U,X,U,X,X,U,X,U,U,U,X,X,37
21000259,U,U,X,X,X,X,X,U,X,X,U,U,X,X,X,U,X,U,62
21000260,X,U,X,X,X,U,X,U,U,X,X,X,U,X,X,X,X,X,76
21000261,X,X,X,X,X,X,U,X,X,X,U,U,X,U,X,U,X,X,77
21000262,U,X,U,X,X,X,X,X,X,X,U,X,U,X,X,U,X,X,77
21000263,X,X,X,U,U,U,U,X,X,U,U,U,X,U,U,X,U,X,41
21000264,X,X,U,U,U,U,X,U,U,X,U,U,U,X,U,U,U,U,0
21000265,U,U,X,X,X,X,X,X,U,U,X,X,X,U,U,X,X,X,65
21000266,X,X,U,X,X,X,X,U,X,X,X,X,X,X,X,X,U,X,84
21000267,X,X,X,U,U,X,U,U,U,X,U,U,U,U,U,U,X,X,34
21000268,X,X,X,X,U,U,X,X,X,X,U,X,X,X,X,X,U,X,80
21000269,U,U,X,X,X,U,X,X,U,U,X,X,X,X,X,U,X,X,71
21000270,X,U,U,X,U,U,X,U,U,X,X,U,X,X,X,X,X,X,59
21000271,X,U,U,U,U,X,X,U,U,U,U,X,U,U,U,X,X,U,30
21000272,U,U,X,X,X,X,X,X,X,U,X,U,U,X,X,U,X,U,71
21000273,X,X,X,U,X,X,U,X,X,X,X,U,U,X,X,X,X,U,72
21000274,X,X,X,X,X,X,X,U,X,U,X,X,X,X,U,X,X,U,78
21000275,X,X,U,U,X,X,X,U,X,X,X,U,U,X,U,X,X,U,68
21000276,X,X,U,U,U,U,X,X,X,U,U,X,X,X,U,X,X,U,50
21000277,X,U,U,U,X,X,U,X,U,U,U,X,X,X,U,X,U,X,54
21000278,U,X,U,U,U,U,X,X,X,U,U,U,U,U,U,X,U,U,0
21000279,X,X,X,X,X,X,X,X,X,X,X,U,X,X,X,X,X,X,96
21000280,X,U,U,X,X,U,X,X,U,X,X,U,U,U,X,X,X,X,64
21000281,U,X,X,X,X,X,U,X,X,X,X,X,X,X,X,X,U,X,92
21000282,X,U,U,X,X,U,X,X,X,X,X,U,X,U,X,X,X,X,67
21000283,X,X,X,U,X,U,X,X,U,X,U,X,U,U,X,X,U,U,58
21000284,U,X,U,X,X,X,U,X,X,X,U,X,X,X,X,X,X,X,73
21000285,X,U,X,U,U,U,X,U,U,U,U,U,U,U,X,X,X,U,40
21000286,U,X,U,X,X,X,U,X,U,U,U,X,X,U,U,U,U,X,46
21000287,U,X,U,X,X,X,X,U,X,U,U,X,X,X,X,U,U,X,59
21000288,X,X,X,U,U,X,X,X,X,U,X,X,U,X,X,U,X,X,78
21000289,X,X,X,X,X,U,X,X,X,U,X,U,X,X,X,X,X,X,91
21000290,X,X,U,X,U,U,X,U,X,U,X,U,U,X,U,X,U,X,55
21000291,U,U,X,U,U,U,U,U,U,U,U,X,U,X,U,U,U,U,0
21000292,U,U,X,X,X,X,X,X,X,X,U,X,U,X,X,U,U,X,67
21000293,X,U,U,X,U,U,X,X,U,U,U,X,X,X,U,X,X,X,52
21000294,U,U,X,U,U,X,U,X,U,X,X,X,X,X,U,X,U,X,59
21000295,X,X,U,X,U,X,X,X,X,U,U,X,U,U,U,X,X,U,64
21000296,U,U,U,X,X,X,U,U,U,U,X,U,U,U,U,U,U,U,0
21000297,U,X,X,U,X,U,U,X,X,X,X,U,U,U,X,X,X,U,50
21000298,X,U,X,X,X,U,X,X,X,U,X,X,X,X,X,U,X,U,82
21000299,U,U,U,X,U,U,X,U,U,X,U,U,X,U,X,X,U,U,42
21000300,U,U,U,X,X,U,X,U,X,X,X,X,X,X,X,X,X,X,69
21000301,X,U,U,X,U,U,U,U,U,U,U,U,U,X,U,U,U,X,0
21000302,X,X,X,X,X,X,U,U,X,X,U,U,X,U,X,X,U,X,65
21000303,X,X,X,X,X,X,X,X,X,X,U,X,X,X,U,X,U,X,90
21000304,X,X,X,U,X,X,X,X,U,U,X,X,X,U,X,X,X,X,73
21000305,X,X,U,X,X,X,X,U,X,X,X,X,X,X,X,X,X,X,94
21000306,X,U,U,U,X,U,X,X,U,U,U,U,U,U,U,X,X,X,38
21000307,X,X,X,X,U,U,U,X,X,X,U,X,X,U,U,U,U,U,59
21000308,U,U,U,U,U,U,U,X,U,U,U,U,U,U,U,X,U,U,0
21000309,U,X,X,U,U,U,X,U,U,X,X,U,U,X,X,U,X,X,45
21000310,X,X,X,X,X,X,U,X,U,X,X,X,U,X,X,U,U,U,72
21000311,U,X,X,X,U,U,U,U,X,X,U,X,X,U,U,U,X,U,52
21000312,X,X,X,X,X,X,X,X,X,X,X,X,U,U,X,U,X,U,80
21000313,U,X,U,U,X,X,U,X,U,U,U,U,X,U,U,U,X,U,41
21000314,X,X,X,X,X,X,X,U,X,X,X,X,X,X,X,X,X,X,96
21000315,U,X,X,X,X,U,U,X,X,U,X,X,X,X,X,X,X,X,78
21000316,U,X,X,U,U,U,X,X,X,X,U,X,U,U,U,X,X,U,49
21000317,X,X,X,X,U,X,X,U,X,X,X,U,X,X,X,U,X,X,74
21000318,U,U,X,U,X,X,U,U,X,X,X,X,X,U,X,U,U,X,64
21000319,X,X,X,U,U,U,U,X,X,U,X,U,X,X,U,U,X,X,58
21000320,X,U,X,U,X,U,U,U,U,U,X,U,U,U,U,U,X,X,39
21000321,X,X,X,X,X,X,U,X,X,X,X,U,X,X,X,X,X,X,83
21000322,X,X,X,X,X,U,X,X,X,U,X,X,X,X,X,X,X,X,92
21000323,U,X,X,X,X,X,X,U,X,U,U,X,X,U,U,X,X,X,63
21000324,X,X,U,U,X,X,X,X,X,X,X,X,U,X,X,X,X,X,83
21000325,X,U,U,X,U,U,X,U,X,X,X,X,X,U,U,X,X,U,58
21000326,X,X,X,X,X,U,X,U,X,U,U,U,X,X,U,U,X,U,55
21000327,X,X,U,X,U,X,U,U,U,X,X,X,X,X,X,X,X,X,77
21000328,X,X,X,X,U,X,X,X,X,X,U,X,U,X,X,X,X,X,92
21000329,U,U,U,U,U,X,U,U,X,X,X,X,X,X,U,U,X,X,48
21000330,U,U,U,X,U,X,X,U,X,U,U,X,X,U,X,U,U,X,41
21000331,X,U,X,X,X,X,X,U,X,X,U,X,X,X,X,X,X,U,82
21000332,U,U,X,X,X,U,U,X,U,X,U,U,X,U,U,X,U,U,48
